left_pokemon_type_1,left_pokemon_type_2,left_pokemon_fast_move,left_pokemon_charge_move_1,left_pokemon_charge_move_2,left_pokemon_fast_move_type,left_pokemon_charge_move_1_type,left_pokemon_charge_move_2_type,left_pokemon_dex,left_pokemon_attack,left_pokemon_defense,left_pokemon_stamina,left_pokemon_overall,right_pokemon_type_1,right_pokemon_type_2,right_pokemon_fast_move,right_pokemon_charge_move_1,right_pokemon_charge_move_2,right_pokemon_fast_move_type,right_pokemon_charge_move_1_type,right_pokemon_charge_move_2_type,right_pokemon_dex,right_pokemon_attack,right_pokemon_defense,right_pokemon_stamina,right_pokemon_overall,winner
bug,steel,Bullet Punch,Night Slash,Trailblaze,flying,flying,fighting,212,137.9,110.3,106,87.2,water,fighting,Counter,Scald,Icy Wind,fighting,water,ice,62,116.5,119.7,138,79.8,0
grass,none,Quick Attack,Leaf Blade,Aerial Ace,fighting,water,ice,253,137.4,101.7,117,73.4,bug,none,Tackle,Silver Wind,Dazzling Gleam,flying,flying,fighting,314,111.1,136.8,132,58.5,1
psychic,fighting,Psycho Cut,Close Combat,Leaf Blade,fighting,water,ice,475,137.2,114.5,104,81.6,poison,bug,Poison Sting,Aqua Tail,Cross Poison,flying,flying,fighting,451,90.8,139.5,113,61.7,1
ground,none,Sand Attack,Rock Tomb,Dig,flying,flying,fighting,449,115.3,111.1,152,84.9,poison,none,Poison Jab,Sludge Bomb,Fell Stinger,fighting,water,ice,803,119.7,113.6,137,68.1,0
normal,none,Lock On,Tri Attack,Zap Cannon,fighting,water,ice,233,123.7,115.7,127,64.9,fairy,none,Charm,Psychic Fangs,Body Slam,flying,flying,fighting,927,113.1,156.9,111,85.3,1
steel,none,Shadow Claw,Close Combat,Trailblaze,flying,flying,fighting,863,128.9,114.6,117,80.3,fighting,poison,Shadow Claw,Close Combat,Aerial Ace,fighting,water,ice,903,146.0,95.3,110,78.5,0
ground,none,Sand Attack,Rock Tomb,Night Slash,flying,flying,fighting,28,120.5,121.1,126,81.5,dragon,flying,Dragon Tail,Fly,Outrage,fighting,water,ice,373,142.9,92.6,117,69.9,0
dragon,fighting,Dragon Tail,Dragon Claw,Brick Break,fighting,water,ice,783,115.5,134.8,124,85.7,fairy,none,Vine Whip,Grass Knot,Draining Kiss,flying,flying,fighting,764,116.9,155.4,105,66.5,1
ghost,dark,Sucker Punch,Rock Tomb,Shadow Ball,fighting,water,ice,442,121.2,146.4,104,85.0,grass,fighting,Force Palm,Dynamic Punch,Grass Knot,flying,flying,fighting,286,150.6,97.3,101,66.4,1
water,none,Fury Cutter,Hydro Cannon,Megahorn,fighting,water,ice,503,129.0,102.2,132,92.3,psychic,flying,Air Slash,Brave Bird,Fly,flying,flying,fighting,628,128.6,89.1,151,58.5,1
ground,none,Sand Attack,Rock Tomb,Dig,fighting,water,ice,449,115.3,111.1,152,84.9,electric,none,Volt Switch,Thunder Punch,Thunderbolt,flying,flying,flying,417,91.6,157.1,142,85.2,1
water,poison,Poison Sting,Aqua Tail,Ice Beam,flying,flying,flying,211,130.5,105.5,123,84.7,bug,flying,Bug Bite,Aerial Ace,Bug Buzz,fighting,water,ice,414,140.0,83.0,137,65.6,0
electric,water,Thunder Shock,Thunderbolt,Hydro Pump,flying,flying,flying,479,129.2,143.2,93,64.3,fire,none,Ember,Fire Punch,Return,fighting,water,ice,5,127.1,109.1,127,70.9,0
water,rock,Water Gun,Liquidation,Ancient Power,flying,flying,flying,565,121.8,127.9,118,63.2,dragon,flying,Dragon Breath,Sky Attack,Moonblast,fighting,water,ice,334,103.4,153.3,136,81.7,0
fire,ghost,Incinerate,Torch Song,Shadow Ball,flying,flying,flying,911,121.2,109.2,139,84.5,psychic,none,Confusion,Swift,Future Sight,fighting,water,ice,481,124.1,125.8,116,62.3,0
bug,fairy,Fairy Wind,Dazzling Gleam,Bug Buzz,fighting,water,ice,743,136.9,106.6,112,63.2,dragon,none,Dragon Breath,Aqua Tail,Wrap,flying,flying,flying,148,126.0,111.0,127,83.5,1
fire,none,Ember,Body Slam,Flamethrower,fighting,water,ice,58,126.9,90.8,135,69.6,water,fairy,Bubble,Ice Beam,Play Rough,flying,flying,flying,184,93.7,134.1,190,88.9,1
psychic,none,Confusion,Swift,Future Sight,fighting,water,ice,482,152.6,91.4,105,56.6,bug,grass,Bug Bite,Energy Ball,Silver Wind,flying,flying,flying,541,106.7,147.9,133,72.1,1
electric,fighting,Thunder Shock,Brick Break,Wild Charge,psychic,normal,psychic,923,144.5,94.3,113,79.0,fire,none,Fire Fang,Wild Charge,Psychic Fangs,flying,flying,flying,59,132.7,104.0,122,78.5,1
bug,flying,Bug Bite,Bug Buzz,Signal Beam,psychic,normal,psychic,12,126.7,111.9,124,59.2,poison,none,Infestation,Sludge,Dark Pulse,flying,flying,flying,109,112.6,131.1,113,57.8,1
grass,none,Vine Whip,Body Slam,Seed Bomb,psychic,normal,psychic,650,105.0,101.7,136,59.0,rock,ground,Rock Throw,Rock Tomb,Rock Slide,flying,flying,flying,74,123.5,123.5,113,66.0,1
fighting,none,Fury Cutter,Leaf Blade,Brave Bird,flying,flying,flying,83,137.9,97.8,120,83.9,normal,none,Sand Attack,Wild Charge,Crunch,psychic,normal,psychic,508,125.8,114.7,124,72.5,0
fire,dark,Snarl,Darkest Lariat,Blast Burn,flying,flying,flying,727,125.8,106.9,132,74.8,rock,fairy,Rock Throw,Power Gem,Rock Slide,ground,electric,dark,719,119.2,175.2,89,67.4,0
normal,flying,Quick Attack,Brave Bird,Fly,flying,flying,flying,397,131.9,91.6,135,76.5,bug,poison,Confusion,Sludge Bomb,Silver Wind,ground,electric,dark,269,95.0,148.7,142,64.5,0
water,none,Fury Cutter,Aqua Tail,X-Scissor,ground,electric,dark,502,123.8,99.4,147,86.1,psychic,none,Confusion,Psyshock,Dazzling Gleam,flying,flying,flying,857,123.2,115.3,127,62.8,1
ice,none,Rollout,Avalanche,Shadow Ball,ground,electric,dark,362,115.2,120.1,140,82.0,steel,ghost,Hex,Shadow Ball,Power Gem,flying,flying,flying,1000,135.7,106.2,114,75.0,1
normal,flying,Air Slash,Sky Attack,Hyper Beam,ground,electric,dark,521,139.2,96.2,120,48.6,rock,flying,Rock Throw,Rock Slide,Earth Power,flying,flying,flying,142,135.0,103.9,118,65.3,1
grass,none,Magical Leaf,Triple Axel,High Jump Kick,flying,flying,flying,763,131.6,119.9,108,64.6,water,none,Water Gun,Aqua Tail,Icy Wind,ground,electric,dark,86,84.0,114.3,149,63.9,0
electric,water,Thunder Shock,Thunderbolt,Hydro Pump,flying,flying,flying,479,129.2,143.2,93,64.3,grass,ground,Razor Leaf,Frenzy Plant,Stone Edge,ground,electric,dark,389,120.5,117.6,131,66.8,0
fire,ghost,Incinerate,Shadow Ball,Flame Charge,grass,grass,rock,937,136.9,114.0,105,71.5,grass,none,Quick Attack,Leaf Blade,Aerial Ace,flying,flying,flying,253,137.4,101.7,117,73.4,1
grass,steel,Razor Leaf,Leaf Blade,Night Slash,flying,flying,flying,798,170.7,98.8,78,68.2,normal,none,Lick,Body Slam,Superpower,grass,grass,rock,143,108.4,101.7,187,76.3,0
bug,none,Fury Cutter,X-Scissor,Drill Run,grass,grass,rock,588,127.7,85.7,127,71.4,water,none,Fury Cutter,Aqua Tail,X-Scissor,flying,flying,flying,502,123.8,99.4,147,86.1,1
psychic,flying,Dragon Tail,Fly,Aeroblast,grass,grass,rock,249,102.4,165.0,129,74.5,fighting,none,Force Palm,Brick Break,Brutal Swing,flying,flying,flying,620,156.5,84.8,106,75.8,1
water,psychic,Confusion,Psyshock,Water Pulse,flying,flying,flying,79,104.2,95.0,186,66.6,bug,flying,Bug Bite,Dynamic Punch,Aerial Ace,grass,grass,rock,166,101.9,161.2,134,83.2,0
ground,dark,Mud Slap,Crunch,Earthquake,grass,grass,rock,553,133.9,94.8,132,72.9,steel,rock,Metal Sound,Rock Tomb,Thunder,psychic,psychic,water,306,116.1,154.0,107,80.8,1
ghost,none,Psywave,Dark Pulse,Shadow Sneak,grass,grass,rock,200,124.1,119.0,122,73.8,grass,none,Bullet Seed,Dazzling Gleam,Solar Beam,psychic,psychic,water,421,122.9,115.2,129,53.0,1
grass,none,Razor Leaf,Grass Knot,Earth Power,grass,grass,rock,812,133.5,97.7,129,66.0,ice,psychic,Confusion,Icy Wind,Psychic,psychic,psychic,water,866,129.0,114.1,118,60.4,1
electric,none,Quick Attack,Thunderbolt,Grass Knot,grass,grass,rock,312,116.8,126.8,129,68.7,fire,none,Ember,Weather Ball (Fire),Solar Beam,psychic,psychic,water,351,113.4,119.6,146,82.5,1
psychic,none,Confusion,Psyshock,Return,grass,grass,rock,96,87.4,126.9,142,55.2,normal,none,Quick Attack,Hyper Fang,Dig,psychic,psychic,water,20,125.9,115.3,122,63.2,1
electric,none,Volt Switch,Dragon Claw,Thunderbolt,psychic,psychic,water,604,134.4,98.0,127,70.6,dragon,ghost,Astonish,Shadow Ball,Outrage,grass,grass,rock,886,131.0,92.6,141,68.2,0
bug,none,Fury Cutter,X-Scissor,Aerial Ace,psychic,psychic,water,402,127.7,88.0,155,79.9,dragon,ground,Dragon Tail,Crunch,Earthquake,grass,grass,rock,718,138.1,119.1,98,64.4,0
rock,none,Smack Down,Stone Edge,Rock Blast,grass,grass,rock,524,114.3,105.0,135,55.0,grass,none,Vine Whip,Grass Knot,Sludge Bomb,psychic,psychic,water,114,125.0,121.7,117,65.6,1
grass,fighting,Force Palm,Dynamic Punch,Grass Knot,psychic,psychic,water,286,150.6,97.3,101,66.4,rock,steel,Rock Throw,Stone Edge,Bulldoze,grass,grass,rock,805,119.4,169.8,92,68.3,0
ghost,grass,Astonish,Grass Knot,Foul Play,psychic,psychic,water,710,111.8,113.4,141,80.8,normal,flying,Quick Attack,Fly,Close Combat,grass,grass,rock,398,140.4,90.8,124,75.4,0
bug,none,Fury Cutter,Close Combat,X-Scissor,grass,grass,rock,127,141.3,111.5,101,76.9,rock,ground,Rock Throw,Breaking Swipe,Stone Edge,psychic,psychic,water,95,84.0,207.6,105,64.8,1
dark,normal,Quick Attack,Crunch,Return,psychic,psychic,water,20,107.5,130.7,148,78.8,fire,none,Incinerate,Blast Burn,Thunder Punch,grass,grass,rock,157,132.2,108.3,117,80.6,0
rock,none,Smack Down,Stone Edge,Rock Blast,fire,fire,electric,524,114.3,105.0,135,55.0,grass,fairy,Astonish,Moonblast,Seed Bomb,psychic,psychic,water,756,116.8,132.3,124,73.2,1
normal,none,Bite,Stomp,Disarming Voice,psychic,psychic,water,294,125.2,80.7,178,59.5,psychic,none,Psywave,Dynamic Punch,Shadow Ball,fire,fire,electric,326,114.5,128.3,133,88.9,0
psychic,none,Zen Headbutt,Shadow Ball,Return,psychic,psychic,water,325,117.6,115.1,140,40.1,bug,water,Fury Cutter,X-Scissor,Aqua Jet,fire,fire,electric,768,125.2,133.6,107,91.9,0
bug,steel,Fury Cutter,X-Scissor,Techno Blast (Normal),psychic,psychic,water,649,141.1,111.7,100,82.6,bug,flying,Bug Bite,Aerial Ace,Ancient Power,fire,fire,electric,469,137.3,98.3,121,67.3,0
dragon,none,Dragon Breath,Aqua Tail,Wrap,psychic,psychic,water,148,126.0,111.0,127,83.5,normal,grass,Tackle,Wild Charge,Trailblaze,fire,fire,electric,585,109.2,96.6,142,55.7,0
normal,none,Sucker Punch,Aerial Ace,Ice Beam,fire,fire,electric,352,115.6,142.2,117,75.9,normal,none,Lock On,Tri Attack,Zap Cannon,psychic,psychic,water,474,148.7,88.4,115,52.5,1
bug,flying,Bug Bite,Aerial Ace,Bug Buzz,psychic,psychic,water,414,140.0,83.0,137,65.6,psychic,flying,Air Slash,Air Cutter,Aerial Ace,fire,fire,electric,741,130.9,101.4,128,61.2,0
poison,dragon,Poison Jab,Dragon Claw,Sludge Bomb,fire,fire,electric,804,149.2,97.2,103,72.6,bug,grass,Fury Cutter,X-Scissor,Cross Poison,psychic,psychic,water,47,124.2,118.3,122,76.0,1
fairy,steel,Fairy Wind,Play Rough,Flash Cannon,psychic,psychic,water,958,104.2,134.4,149,86.2,fire,rock,Ember,Rock Slide,Flamethrower,fire,fire,electric,58,131.9,89.9,142,68.2,0
bug,none,Fury Cutter,Close Combat,X-Scissor,psychic,psychic,water,127,141.3,111.5,101,76.9,psychic,none,Confusion,Psyshock,Dazzling Gleam,fire,fire,electric,857,123.2,115.3,127,62.8,0
water,ice,Ice Shard,Icy Wind,Drill Run,psychic,psychic,fairy,87,102.9,133.8,158,83.8,electric,flying,Thunder Shock,Thunder Punch,Crunch,psychic,psychic,water,642,147.6,97.1,106,75.8,1
water,none,Ice Fang,Bubble Beam,Scald,psychic,psychic,fairy,245,107.4,141.9,137,81.1,bug,electric,Volt Switch,X-Scissor,Discharge,psychic,psychic,water,737,116.1,132.4,126,82.3,1
fighting,none,Counter,Ice Punch,Thunder Punch,psychic,psychic,fairy,107,128.2,137.3,98,69.8,grass,fairy,Astonish,Moonblast,Seed Bomb,psychic,psychic,water,756,116.8,132.3,124,73.2,1
psychic,none,Zen Headbutt,Shadow Ball,Return,psychic,psychic,water,325,117.6,115.1,140,40.1,ghost,none,Hex,Shadow Ball,Dark Pulse,fighting,ice,electric,429,133.8,120.8,104,68.2,0
ghost,none,Psywave,Dark Pulse,Shadow Sneak,psychic,psychic,water,200,124.1,119.0,122,73.8,rock,none,Smack Down,Stone Edge,Rock Blast,fighting,ice,electric,524,114.3,105.0,135,55.0,0
grass,steel,Bullet Seed,Power Whip,Thunder,psychic,psychic,water,598,107.3,155.1,125,81.0,rock,none,Mud Slap,Rock Slide,Bulldoze,fighting,ice,electric,525,123.3,110.7,131,64.2,0
rock,none,Counter,Stone Edge,Psychic Fangs,fighting,ice,electric,745,134.3,101.0,123,63.6,normal,psychic,Confusion,Stomp,Wild Charge,psychic,psychic,water,899,127.0,96.8,143,65.4,1
grass,fairy,Fairy Wind,Seed Bomb,Moonblast,psychic,psychic,water,547,118.4,133.1,119,81.3,rock,dark,Smack Down,Brutal Swing,Stone Edge,fighting,ice,electric,248,130.2,109.4,121,63.9,0
bug,steel,Fury Cutter,X-Scissor,Techno Blast (Normal),fighting,ice,electric,649,141.1,111.7,100,82.6,water,none,Water Gun,Aqua Tail,Last Resort,psychic,psychic,water,134,119.0,97.2,163,77.3,1
normal,water,Rollout,Surf,Hyper Fang,psychic,psychic,water,400,124.2,97.7,149,77.1,rock,fairy,Rock Throw,Power Gem,Rock Slide,fighting,ice,electric,719,119.2,175.2,89,67.4,0
fighting,none,Low Kick,Rock Tomb,Brick Break,fighting,ice,electric,532,125.2,85.7,164,48.2,ground,ghost,Mud Slap,Shadow Punch,Dynamic Punch,psychic,psychic,water,623,133.9,96.7,129,87.3,1
fighting,psychic,Psycho Cut,Ice Punch,Dynamic Punch,fighting,ice,electric,308,106.9,139.5,141,85.6,psychic,ghost,Astonish,Shadow Ball,Psychic,psychic,psychic,water,720,144.8,106.3,99,56.8,1
water,none,Mud Shot,Weather Ball (Water),Earthquake,psychic,psychic,water,186,114.7,121.7,140,77.6,water,ground,Mud Shot,Hydro Cannon,Sludge,fighting,ice,electric,260,123.0,108.6,136,86.4,0
normal,none,Quick Attack,Swift,Dig,psychic,psychic,water,133,100.0,108.4,135,59.4,bug,poison,Poison Sting,X-Scissor,Megahorn,fighting,ice,electric,545,132.6,121.1,105,74.5,0
fire,fighting,Ember,Rock Tomb,Flame Charge,fighting,ice,electric,499,128.4,84.2,161,71.8,normal,none,Sucker Punch,Aerial Ace,Ice Beam,psychic,psychic,water,352,115.6,142.2,117,75.9,1
electric,flying,Thunder Shock,Acrobatics,Discharge,psychic,psychic,water,587,127.9,111.4,123,89.3,dark,normal,Snarl,Body Slam,Dig,fighting,ice,electric,264,114.6,112.2,152,68.9,0
ground,none,Tackle,Trailblaze,Body Slam,dark,normal,ground,231,102.5,95.0,186,61.5,electric,flying,Thunder Shock,Drill Peck,Thunderbolt,psychic,psychic,water,145,136.2,104.7,115,84.1,1
rock,fairy,Rock Throw,Power Gem,Rock Slide,psychic,psychic,water,719,119.2,175.2,89,67.4,psychic,fairy,Fairy Wind,Body Slam,Wild Charge,dark,normal,ground,78,134.7,110.9,111,77.9,0
bug,dark,Sucker Punch,X-Scissor,Trailblaze,dark,normal,ground,920,132.9,104.1,121,80.5,fighting,none,Force Palm,Upper Hand,Heavy Slam,psychic,psychic,water,297,125.6,75.5,186,79.9,1
poison,dark,Poison Jab,Dark Pulse,Acid Spray,dark,normal,ground,89,117.3,111.3,146,74.5,ice,water,Powder Snow,Surf,Body Slam,psychic,psychic,water,364,108.6,113.2,167,84.2,1
electric,none,Thunder Shock,Thunder Punch,Brick Break,dark,normal,ground,239,126.0,97.5,120,69.1,fighting,none,Poison Jab,Body Slam,Brick Break,psychic,psychic,water,539,141.0,99.8,113,63.5,1
water,fairy,Bubble,Ice Beam,Play Rough,psychic,psychic,water,184,93.7,134.1,190,88.9,ground,none,Mud Slap,Mud Bomb,Stone Edge,dark,normal,ground,51,136.4,120.5,99,76.4,0
rock,ground,Bite,Ancient Power,Dig,psychic,psychic,water,247,121.1,112.7,136,55.5,normal,none,Rollout,Payback,Bulldoze,dark,normal,ground,775,137.1,110.2,108,57.7,0
fighting,none,Low Kick,High Jump Kick,Brick Break,dark,normal,ground,619,143.6,93.8,116,36.3,water,none,Lock On,Octazooka,Gunk Shot,psychic,psychic,water,224,132.9,103.2,123,56.0,1
dragon,none,Water Gun,Muddy Water,Dragon Pulse,dark,normal,ground,705,115.2,132.6,127,64.7,fire,flying,Incinerate,Fly,Brave Bird,psychic,psychic,water,663,122.1,114.7,131,85.4,1
normal,none,Astonish,Aerial Ace,Return,dark,normal,ground,424,133.9,99.9,124,64.1,normal,dragon,Dragon Breath,Swift,Fly,psychic,psychic,water,780,136.8,104.2,114,79.8,1
grass,poison,Poison Jab,Sludge Bomb,Petal Blizzard,ghost,flying,normal,315,139.6,107.3,107,54.8,psychic,none,Psycho Cut,Shadow Ball,Dazzling Gleam,psychic,psychic,water,64,163.7,90.1,92,39.6,1
water,none,Bubble,Razor Shell,Water Pulse,psychic,psychic,water,98,148.1,110.4,92,58.2,ground,psychic,Mud Slap,Rock Tomb,Ice Beam,ghost,flying,normal,344,102.7,173.3,121,88.4,0
grass,fairy,Astonish,Moonblast,Seed Bomb,psychic,psychic,water,756,116.8,132.3,124,73.2,water,none,Water Gun,Aqua Tail,Last Resort,ground,rock,ice,134,119.0,97.2,163,77.3,0
dragon,none,Dragon Tail,Dragon Claw,Aqua Tail,psychic,psychic,water,611,145.5,89.3,119,75.8,psychic,grass,Magical Leaf,Seed Bomb,Leaf Storm,ground,rock,ice,251,120.5,119.4,129,61.7,0
rock,flying,Wing Attack,Ancient Power,Dragon Claw,psychic,psychic,water,567,160.6,81.4,106,64.3,ghost,grass,Hex,Shadow Ball,Seed Bomb,ground,rock,ice,711,117.0,153.4,106,79.8,0
poison,none,Poison Sting,Sludge Bomb,Dig,psychic,psychic,water,33,124.2,103.7,140,70.0,grass,dragon,Dragon Tail,Seed Bomb,Draco Meteor,ground,rock,ice,103,134.4,94.2,131,63.6,0
electric,fairy,Thunder Shock,Parabolic Charge,Play Rough,psychic,psychic,water,702,124.2,108.7,133,90.3,fighting,ghost,Counter,Rage Fist,Close Combat,ground,rock,ice,979,123.9,106.3,137,86.8,0
normal,none,Charm,Aqua Tail,Thunderbolt,ground,rock,ice,573,135.5,95.9,127,62.5,poison,dark,Poison Jab,Crunch,Sludge Bomb,psychic,psychic,water,88,123.6,86.0,171,76.2,1
grass,poison,Vine Whip,Frenzy Plant,Sludge Bomb,ground,rock,ice,3,122.5,121.9,122,82.2,psychic,flying,Air Slash,Aerial Ace,Future Sight,psychic,psychic,water,178,132.9,107.3,118,56.0,1
normal,flying,Fury Cutter,Leaf Blade,Aerial Ace,ground,rock,ice,83,116.8,109.2,131,83.5,water,flying,Dragon Breath,Aqua Tail,Crunch,psychic,psychic,water,130,130.8,108.0,121,79.7,1
dark,none,Feint Attack,Foul Play,Play Rough,ground,rock,ice,53,123.0,113.2,131,61.7,poison,none,Infestation,Body Slam,Seed Bomb,psychic,psychic,water,569,121.7,114.6,132,57.1,1
psychic,none,Confusion,Psyshock,Energy Ball,psychic,psychic,water,677,113.4,108.4,145,63.5,normal,psychic,Confusion,Psychic Fangs,Trailblaze,ground,rock,ice,203,129.1,102.7,129,75.1,0
water,none,Bubble,Scald,Mud Bomb,psychic,psychic,water,61,115.1,114.3,148,73.2,dark,none,Sucker Punch,Night Slash,Play Rough,ground,rock,ice,828,121.7,123.1,123,84.6,0
water,none,Water Gun,Aqua Tail,Icy Wind,ground,rock,ice,86,84.0,114.3,149,63.9,fire,ghost,Ember,Fire Punch,Wild Charge,psychic,psychic,water,157,139.6,105.1,109,77.3,1
ice,psychic,Powder Snow,Psyshock,Ice Punch,psychic,psychic,water,238,141.2,89.1,120,70.2,poison,none,Poison Jab,Sludge,Mud Bomb,water,water,ice,88,121.5,88.0,171,78.8,0
rock,none,Smack Down,Rock Slide,Flamethrower,water,water,ice,409,164.6,66.3,125,56.1,dragon,flying,Dragon Tail,Fly,Outrage,psychic,psychic,water,373,142.9,92.6,117,69.9,1
rock,ground,Mud Slap,Stone Edge,Dig,psychic,psychic,water,75,122.9,127.3,117,67.1,dark,flying,Feint Attack,Drill Peck,Foul Play,water,water,ice,198,143.5,80.9,134,62.5,0
ice,none,Rollout,Avalanche,Shadow Ball,water,water,ice,362,115.2,120.1,140,82.0,bug,steel,Bug Bite,Sand Tomb,Rock Tomb,psychic,psychic,water,205,110.2,141.6,130,93.6,1
dark,none,Sucker Punch,Night Slash,Play Rough,psychic,psychic,water,828,121.7,123.1,123,84.6,normal,none,Double Kick,Triple Axel,Focus Blast,water,water,ice,428,112.1,146.4,121,70.8,0
psychic,flying,Air Slash,Aerial Ace,Future Sight,psychic,psychic,water,178,132.9,107.3,118,56.0,poison,bug,Poison Sting,Aqua Tail,Cross Poison,water,water,ice,451,90.8,139.5,113,61.7,0
electric,none,Thunder Shock,Thunder Punch,Brick Break,psychic,psychic,water,239,126.0,97.5,120,69.1,normal,fighting,Tackle,Superpower,Stomp,water,water,ice,759,125.2,90.8,157,65.4,0
fighting,flying,Poison Jab,Flying Press,Aerial Ace,water,water,ice,701,128.9,108.8,124,78.9,normal,grass,Feint Attack,Wild Charge,Trailblaze,psychic,psychic,water,586,130.1,103.1,128,57.1,1
fire,none,Incinerate,Blast Burn,Thunder Punch,psychic,psychic,water,157,132.2,108.3,117,80.6,bug,none,Fury Cutter,X-Scissor,Aerial Ace,water,water,ice,402,127.7,88.0,155,79.9,0
grass,steel,Bullet Seed,Power Whip,Thunder,psychic,psychic,water,598,107.3,155.1,125,81.0,electric,none,Spark,Wild Charge,Psychic Fangs,water,water,ice,405,138.0,99.0,118,71.8,0
psychic,fairy,Charm,Psyshock,Power Whip,psychic,psychic,water,858,144.0,116.5,93,69.9,bug,steel,Bug Bite,X-Scissor,Stone Edge,water,water,ice,632,135.9,121.2,100,72.8,0
bug,poison,Poison Sting,X-Scissor,Megahorn,psychic,psychic,water,545,132.6,121.1,105,74.5,normal,none,Quick Attack,Discharge,Hyper Beam,bug,bug,rock,137,120.8,114.7,134,67.1,0
water,psychic,Psywave,Surf,Power Gem,bug,bug,rock,121,132.2,121.8,104,79.7,fire,none,Fire Fang,Wild Charge,Psychic Fangs,psychic,psychic,water,59,132.7,104.0,122,78.5,1
ground,dark,Mud Slap,Crunch,Earthquake,bug,bug,rock,552,133.6,87.4,142,71.9,normal,none,Sucker Punch,Rock Tomb,Icy Wind,psychic,psychic,water,327,110.1,110.1,142,81.7,1
water,none,Dragon Tail,Surf,Wrap,psychic,psychic,water,350,113.2,132.2,132,72.9,grass,dark,Feint Attack,Leaf Blade,Foul Play,bug,bug,rock,274,125.2,78.1,157,65.2,0
fire,ghost,Incinerate,Shadow Ball,Flame Charge,dark,grass,dark,937,136.9,114.0,105,71.5,bug,rock,Fury Cutter,X-Scissor,Stone Edge,psychic,psychic,water,900,144.2,105.1,102,77.1,1
normal,flying,Quick Attack,Fly,Close Combat,dark,grass,dark,398,140.4,90.8,124,75.4,bug,flying,Air Slash,Air Cutter,Lunge,psychic,psychic,water,284,130.3,107.8,122,63.4,1
dragon,none,Water Gun,Muddy Water,Dragon Pulse,dark,grass,dark,705,115.2,132.6,127,64.7,rock,ice,Powder Snow,Weather Ball (Ice),Meteor Beam,psychic,psychic,water,699,114.1,105.7,163,87.9,1
dark,ice,Ice Shard,Avalanche,Foul Play,psychic,psychic,water,215,135.5,110.7,110,66.6,psychic,flying,Dragon Tail,Fly,Aeroblast,dark,grass,dark,249,102.4,165.0,129,74.5,0
rock,psychic,Psywave,Rock Slide,Moonblast,dark,grass,dark,337,119.8,108.8,143,74.8,ground,none,Mud Slap,Bone Club,Rock Slide,psychic,psychic,water,105,110.8,145.0,126,89.5,1
fighting,none,Karate Chop,Rage Fist,Close Combat,dark,grass,dark,57,140.2,99.2,115,89.6,dragon,flying,Dragon Tail,Fly,Outrage,psychic,psychic,water,373,142.9,92.6,117,69.9,1
bug,none,Tackle,Silver Wind,Dazzling Gleam,dark,grass,dark,314,111.1,136.8,132,58.5,grass,none,Vine Whip,Grass Knot,Wrap,psychic,psychic,water,496,107.2,137.4,142,79.4,1
bug,steel,Fury Cutter,X-Scissor,Techno Blast (Normal),psychic,psychic,water,649,141.1,111.7,100,82.6,bug,flying,Air Slash,Air Cutter,Lunge,dark,grass,dark,284,130.3,107.8,122,63.4,0
electric,none,Volt Switch,Thunder Cage,Hyper Beam,flying,flying,bug,894,152.3,82.4,117,70.1,fire,none,Fire Fang,Wild Charge,Psychic Fangs,psychic,psychic,water,59,132.7,104.0,122,78.5,1
normal,grass,Feint Attack,Wild Charge,Trailblaze,psychic,psychic,water,586,130.1,103.1,128,57.1,rock,ground,Rock Throw,Rock Tomb,Rock Slide,flying,flying,bug,74,123.5,123.5,113,66.0,0
fighting,water,Double Kick,Aqua Jet,Trailblaze,flying,flying,bug,128,127.8,123.1,111,80.7,rock,psychic,Psywave,Rock Slide,Moonblast,psychic,psychic,water,337,119.8,108.8,143,74.8,1
ghost,dark,Sucker Punch,Rock Tomb,Shadow Ball,psychic,psychic,water,442,121.2,146.4,104,85.0,water,ground,Mud Shot,Mud Bomb,Scald,flying,flying,bug,340,107.6,107.6,178,86.4,0
